-2.891089145862224541e-08,-3.231134769521304406e-06,-7.379172075161477551e-06,-1.927700031956192106e-05,-2.145423604815732688e-05,1.663348120928276330e-05,-1.392451849824283272e-05,-2.949647605419158936e-04,1.836580736380710732e-06,-3.054197804885916412e-06,-6.546286749653518200e-05,-1.522688944533001631e-05,-2.314329685759730637e-05,-1.265097944269655272e-05,-4.431123215908883139e-06,-5.473596957017434761e-06,-3.309100793558172882e-05,-6.884684989927336574e-05,-6.774128269171342254e-05,-5.971382051939144731e-05,-6.529504025820642710e-05,-1.633461397432256490e-05
1.426373819413129240e-05,3.797379122261190787e-06,-4.579523192660417408e-06,-1.032244654197711498e-06,-1.829349639592692256e-05,1.861464807006996125e-05,5.749719093728344887e-06,-3.343599091749638319e-04,-1.656428321439307183e-05,1.144852012657793239e-05,-4.513590101851150393e-05,-1.965796218428295106e-05,-2.513847903173882514e-05,-2.439927993691526353e-05,4.768011876876698807e-06,4.926911515212850645e-06,-6.039761137799359858e-05,-6.179453339427709579e-05,-7.016374729573726654e-05,-3.571980414562858641e-05,-5.161514854989945889e-05,-2.108480293827597052e-05
3.116502284683519974e-06,-8.763350706431083381e-06,-4.613339115167036653e-06,-1.157168662757612765e-05,1.312176436840672977e-06,2.763739576039370149e-05,3.307841325295157731e-06,-3.755515499506145716e-04,3.492209089017705992e-06,1.338870151812443510e-05,-6.492160173365846276e-05,-2.382965431024786085e-05,-1.857374445535242558e-05,-1.395667641190811992e-05,5.718197371606947854e-06,2.954495130325085483e-06,-3.177580947522073984e-05,-6.343658606056123972e-05,-7.808189548086374998e-05,-4.277746120351366699e-05,-4.825186988455243409e-05,-3.994146391050890088e-05
1.553294532641302794e-05,-3.085818661929806694e-06,8.170033538590359967e-08,-9.447930096939671785e-06,-1.208496428262151312e-06,2.346029032196383923e-05,-7.701819413341581821e-06,-3.816499083768576384e-04,4.597931820171652362e-06,1.691961915639694780e-05,-6.110286631155759096e-05,-1.546661223983392119e-05,4.936833647661842406e-06,8.584412398704444058e-07,1.780684215191286057e-05,1.055835241459135432e-06,-1.404164322593715042e-05,-5.102721843286417425e-05,-6.175629823701456189e-05,-1.770818926161155105e-05,-4.615074431058019400e-05,-3.558054959285072982e-05
2.007083458011038601e-05,-8.061346306931227446e-06,-1.397905543853994459e-05,-1.227714892593212426e-05,-1.826247535063885152e-05,-6.630206826230278239e-06,-6.742831828887574375e-06,-3.116755397059023380e-04,8.720820915186777711e-06,4.763582637679064646e-06,-2.647106157382950187e-05,-1.389236240356694907e-05,8.670205716043710709e-06,-7.779025509080383927e-06,-1.102224086935166270e-05,1.146445811173180118e-06,-3.149464828311465681e-05,-8.116411481751129031e-05,-3.968955934396944940e-05,-1.360968963126651943e-05,-4.584229463944211602e-05,-3.871478475048206747e-05
1.126348433899693191e-05,-6.247897090361220762e-06,-2.114383642037864774e-05,9.346751539851538837e-06,-2.521937858546152711e-06,1.265213541046250612e-05,-1.560777855047490448e-05,-3.306159051135182381e-04,-7.189096322690602392e-06,3.692654672704520635e-06,-3.096874570474028587e-05,5.594142180598282721e-07,1.314156452281167731e-05,-9.785279871721286327e-06,-1.174296721728751436e-05,-3.555881221473100595e-06,-3.288220250396989286e-05,-6.389093323377892375e-05,-4.189306491753086448e-05,-1.428001269232481718e-05,-5.407178468885831535e-05,-4.080861253896728158e-05
4.489619186642812565e-06,-8.395744771405588835e-06,-2.058642712654545903e-05,7.535448276030365378e-06,-9.355891052109654993e-06,-7.748337338853161782e-06,1.294529141659950255e-07,-2.997879637405276299e-04,-1.496898335062724072e-06,7.629506399098318070e-06,-1.818144119170028716e-05,-1.510308811702998355e-05,1.238077948073623702e-05,1.679113779573526699e-06,3.311580485387821682e-06,1.226214067173714284e-06,-3.171983053107396699e-06,-6.983116327319294214e-05,-4.035417077830061316e-05,-8.692415576661005616e-06,-6.097880032029934227e-05,-3.345615914440713823e-05
-7.980266673257574439e-06,-2.385632569712470286e-06,-1.425737991667119786e-05,6.514136202895315364e-06,-1.159516159532358870e-05,7.336855560424737632e-06,-9.845583008427638561e-06,-2.191231906181201339e-04,-3.269603212174843065e-06,5.408734523371094838e-06,-9.711992788652423769e-06,-1.289777901547495276e-05,1.849150430643931031e-05,-2.551746547396760434e-06,-1.252825768460752442e-05,-2.093568554073499399e-07,-2.233068698842544109e-05,-8.598883141530677676e-05,-1.474522377975517884e-05,-3.808011797445942648e-06,-4.121981692151166499e-05,-2.931708149844780564e-05
1.076863554771989584e-06,1.911875733640044928e-05,-2.018431769101880491e-05,-1.213450377690605819e-05,-4.524134055827744305e-06,-7.396795808745082468e-06,-8.900429975255974568e-07,-1.848697720561176538e-04,1.038350546878064051e-05,5.034899913880508393e-06,-1.310210882365936413e-05,-1.514742871222551912e-05,2.567064075265079737e-05,-1.101878751796903089e-05,-4.263816663296893239e-06,-1.240760775544913486e-05,-1.566946411912795156e-05,-8.268354577012360096e-05,-1.856203198258299381e-05,1.893542616926424671e-06,-4.713441376225091517e-05,-1.704522219370119274e-05
2.241059519292321056e-05,1.390358465869212523e-05,-2.122887599398382008e-05,-3.555973762559005991e-06,-1.786774555512238294e-05,9.113557098316960037e-06,-1.032685759128071368e-05,-2.153406530851498246e-04,5.218636488280026242e-06,-1.512000108050415292e-05,-2.425005732220597565e-05,-8.522760253981687129e-06,1.642796632950194180e-05,-2.720815245993435383e-06,-1.940147558343596756e-05,-1.005337253445759416e-05,-7.527868888246302959e-07,-6.309132004389539361e-05,-2.709962427616119385e-05,-2.267159288749098778e-05,-6.224209937499836087e-05,-1.924383286677766591e-05
