4.826483291253680363e-06,8.128570698318071663e-06,2.318564293091185391e-05,4.835650997847551480e-06,2.001142274821177125e-05,1.570550921314861625e-05,1.006479851639596745e-05,-1.291716616833582520e-04,1.353493280475959182e-05,7.380010629276512191e-06,1.491951024945592508e-06,8.000928573892451823e-06,4.499439000937854871e-06,7.070601895975414664e-06,5.665855496772564948e-06,1.530798544990830123e-05,4.796771008841460571e-06,-6.720970304741058499e-06,-5.371394422581943218e-07,5.663471711159218103e-06,6.889707492518937215e-06,1.139980031439336017e-05
1.308972969127353281e-06,4.029132469440810382e-06,1.623486423341091722e-05,4.562466074276017025e-06,1.776020326360594481e-05,1.477222667745081708e-05,1.012846678349887952e-05,-1.892137224785983562e-04,3.942283910873811692e-06,1.143211375165265054e-05,1.218258830704144202e-06,2.847546738848905079e-06,-1.114597012019657996e-06,-1.908875759681905038e-07,8.021545909286942333e-06,1.374639214191120118e-05,-5.824076197313843295e-06,-1.306148351432057098e-05,-4.230811555316904560e-06,5.755473466706462204e-07,1.765533966135990340e-06,1.053061805578181520e-05
2.602532049422734417e-06,-4.952912604494486004e-06,1.203917872771853581e-05,6.731074790877755731e-06,2.391871021245606244e-05,1.965795308933593333e-05,7.642423952347598970e-06,-2.332239964744076133e-04,4.125915438635274768e-06,2.402555765002034605e-06,-1.718803673611546401e-06,5.039900656811369117e-07,-5.953469099040376022e-06,-1.975777195184491575e-06,5.284468898025806993e-06,5.051535936217987910e-06,-1.399926418343966361e-06,-1.417601288267178461e-05,-7.183598881965735927e-06,1.089905254048062488e-06,-3.200511628165259026e-06,6.356023732223547995e-06
6.886992196086794138e-06,-9.310869586443004664e-08,1.410052664141403511e-05,-6.872121957712806761e-06,1.845942097133956850e-05,1.862768840510398149e-05,3.845402261504204944e-06,-2.451917389407753944e-04,3.553480382834095508e-06,5.512298230314627290e-06,1.467973106628051028e-06,4.268613793101394549e-06,-3.965415089624002576e-06,-2.414158188912551850e-06,4.916932084597647190e-06,7.751735211058985442e-06,-2.650744136190041900e-06,-1.175990109913982451e-05,-4.690053174272179604e-06,2.791756969600101002e-06,-3.740983174793655053e-06,8.677575351612176746e-06
7.033604106254642829e-06,-4.452702341950498521e-06,1.135994534706696868e-05,-7.831973221072985325e-07,1.404717659170273691e-05,1.037553192873019725e-05,1.849159758648966090e-07,-2.320611674804240465e-04,5.700021574739366770e-06,5.572606369241839275e-06,1.507780780229950324e-06,7.647083180017943960e-07,-9.817508725973311812e-07,-3.620546976890182123e-06,-3.411426405364181846e-06,4.652721145248506218e-06,-6.445250164688332006e-06,-1.584395431564189494e-05,-5.078195044916355982e-06,3.488853735689190216e-06,-8.261738003056962043e-06,8.586007425037678331e-06
1.468190203013364226e-05,-2.532056669224402867e-06,9.342600606032647192e-06,8.124773557938169688e-06,2.319722625543363392e-05,8.493749191984534264e-06,-3.204844460924505256e-06,-2.373595925746485591e-04,2.431696657367865555e-07,3.776721541726146825e-06,1.891036959023040254e-06,1.997949993892689236e-06,-3.821703558060107753e-07,-3.875863512803334743e-06,-1.422539980922010727e-06,5.937560672464314848e-06,-3.160440883220871910e-06,-1.132898341893451288e-05,-2.386230562478885986e-06,3.432343191889231093e-06,-3.307054612378124148e-06,9.636120012146420777e-06
1.207142213388578966e-05,1.321630179518251680e-06,6.763057626812951639e-06,3.765198073324427241e-07,2.271729317726567388e-05,5.420218258223030716e-06,3.197417299816152081e-06,-1.956124906428158283e-04,3.631946810855879448e-06,5.394305389927467331e-06,2.434107727822265588e-06,-2.099620814988156781e-06,-2.123317017321824096e-06,-1.166326569546072278e-06,6.826767275924794376e-07,6.588948053831700236e-06,-2.018968530137499329e-07,-1.221551701746648178e-05,-4.542648184724384919e-06,6.988510449446039274e-06,-7.104632004484301433e-06,7.972979801706969738e-06
1.004624118650099263e-05,6.220487193786539137e-06,4.014309979538666084e-06,-3.220227881683968008e-06,2.213363040937110782e-05,8.901322871679440141e-06,7.744901608930376824e-07,-1.441974309273064137e-04,1.907853174998308532e-06,3.507448809614288621e-06,-7.220823476927762385e-07,3.161577808441506932e-07,-2.662604401848511770e-06,-2.367953129578381777e-06,3.215368678866070695e-06,1.019539467961294577e-05,-1.190626107927528210e-06,-1.276826060347957537e-05,-3.663301413325825706e-07,6.122721060819458216e-06,-5.099519057694124058e-06,6.169671451061731204e-06
1.034716387948719785e-05,6.507370017061475664e-06,1.077983142749872059e-05,-1.989486690945341252e-06,2.323668195458594710e-05,7.652029125893022865e-06,2.617827249196125194e-06,-1.118307118304073811e-04,4.668514065997442231e-06,8.006751158973202109e-06,-3.128116532025160268e-06,-3.037842361663933843e-06,-7.407756470456661191e-07,-4.347217327449470758e-06,-1.790019297231992823e-07,1.034286833601072431e-05,-5.595402967628615443e-07,-1.209047968586673960e-05,-8.676054790157650132e-07,5.110141046316130087e-06,-5.797939593321643770e-06,8.760165655985474586e-06
1.806913815016741864e-06,4.970678673998918384e-06,1.113262987928465009e-05,-4.053534667036728933e-06,1.744702603900805116e-05,8.155993782565928996e-06,1.074580268323188648e-06,-1.198284371639601886e-04,-9.675812862042221241e-07,2.569969410615158267e-06,-3.429613798289210536e-06,-2.415408289380138740e-06,-1.007768233307615446e-07,-4.038987526655546390e-07,2.014632855207310058e-06,3.389345465620863251e-06,1.843217773966898676e-06,-1.153727589553454891e-05,-2.107349928337498568e-06,3.384428737263078801e-06,-8.737888492760248482e-06,5.947094905423000455e-06
