trimmed | H2Ax3_Endo_rep3	35.0	53.0	78.5	107.5	138.5	183.5	232.0	320.0	420.0	602.5	788.0	1132.0	1492.5	2274.5	3065.0	4582.5	6158.0	9290.0	12468.0	17745.5	23116.5	31503.5	39983.0	52639.5	65480.0	81874.0	113344.0	136729.0	164556.5	194214.5	228487.5	264450.5	304515.0	345390.0	388243.0	430839.5	473981.0	516285.0	552299.0	585521.0	609600.0	628983.5	638627.5	643774.0	638628.5	629566.0	613677.0	594100.5	567814.0	540798.0	509175.5	475883.5	440142.5	404992.5	369708.0	335018.0	303522.5	273647.0	247709.0	223133.0	203563.0	185946.0	170233.0	156061.0	144900.5	134540.0	125557.0	117119.0	109167.5	101430.5	94000.5	86584.0	79108.5	71801.0	64776.5	53416.0	47042.5	40779.5	34535.0	29320.5	24041.5	20216.5	16491.5	13547.5	10630.5	8560.0	6573.0	5375.0	4296.5	3546.0	2797.0	2222.5	1728.5	1405.0	1151.5	963.0	774.5	620.5	497.5	384.0	274.0
trimmed | H2Ax3_Mesecto_rep2	68.0	108.5	173.0	293.5	413.0	552.0	707.0	1036.5	1375.0	2078.0	2763.5	4448.5	6178.0	9923.5	13812.5	21539.5	29431.0	43593.5	57907.0	81751.5	106061.5	141304.5	176702.5	224960.0	273698.5	331466.5	437975.5	513078.5	595138.5	678040.0	765751.0	854495.0	942695.5	1027807.0	1108204.0	1185171.0	1254761.5	1318540.5	1363502.5	1401507.0	1419592.0	1426877.5	1413662.5	1391950.0	1353575.0	1308512.0	1248517.5	1183979.0	1111581.5	1037054.5	955404.0	872904.5	788670.0	706344.0	627234.5	551398.0	483071.5	418379.5	363003.0	311344.0	268633.0	229320.5	197825.5	170032.5	146684.0	125011.0	108170.5	92899.5	80309.5	68512.5	59311.5	50721.0	43997.0	37780.5	32735.5	25896.0	22317.0	19310.0	16362.0	14024.5	11709.5	10077.0	8525.5	7164.0	5829.5	4878.5	4014.0	3503.0	3012.0	2686.5	2366.0	2018.0	1679.5	1477.0	1296.5	1086.0	907.5	765.0	634.5	490.0	349.0
trimmed | H2Ax3_Mesecto_rep3	50.0	58.5	77.0	96.5	104.0	118.5	131.5	174.5	241.0	318.0	401.0	549.0	692.0	934.5	1236.5	1728.0	2200.5	2910.5	3689.5	4731.5	5818.5	7493.5	9217.5	11454.0	13760.0	16587.0	21626.0	25466.0	29865.0	34806.5	40956.5	47356.0	55433.0	64266.5	74450.0	85229.5	98115.0	111929.5	127149.0	143066.5	158570.0	173540.5	187251.5	200414.5	212662.0	223201.0	231749.5	239805.0	244292.5	246778.0	245927.0	243540.0	235991.0	227101.5	215921.5	204335.5	191812.5	179031.0	166419.5	153511.0	141503.0	130504.0	121033.0	112101.0	103724.5	95730.5	88557.0	81484.0	74844.0	68479.5	62825.0	57258.5	52327.0	47515.5	42946.5	37309.0	33979.0	30417.5	26802.0	23583.0	20475.0	17970.0	15543.5	13349.5	11252.0	9569.0	8006.5	6892.5	5894.5	5096.5	4357.0	3730.5	3121.5	2590.5	2203.0	1938.0	1731.0	1464.5	1188.0	913.0	661.0
trimmed | H3K27ac_Endo_rep1	42.0	89.0	136.5	285.0	434.5	682.5	931.0	1475.0	2024.0	3185.5	4374.5	7107.0	9847.5	15191.5	20709.0	31284.0	42044.5	60234.0	78720.0	108712.0	138943.0	181607.0	224916.0	282031.5	339233.5	405540.0	526234.0	609727.5	698784.0	788182.0	877987.5	966149.5	1052271.0	1133812.0	1206202.0	1272754.0	1325249.5	1371548.5	1398824.5	1416385.0	1413781.0	1400406.5	1365976.0	1322639.0	1264703.0	1203662.0	1132803.5	1058401.0	976783.0	895193.5	812928.0	731556.5	650886.0	573419.0	503030.5	436942.0	378708.5	324029.5	278305.0	236203.5	201582.0	169965.0	144212.5	121229.5	102552.0	85496.5	72289.5	60107.0	50301.0	41336.0	34241.0	27572.5	22743.0	18360.5	14939.0	10305.0	8273.0	6824.5	5366.5	4380.5	3424.0	2754.0	2091.0	1652.5	1220.5	943.5	664.0	535.5	409.5	332.5	256.0	208.0	161.0	136.5	113.0	80.5	49.0	36.5	24.0	14.5	5.0
trimmed | H3K27ac_Endo_rep2	80.0	124.0	178.5	281.5	393.0	580.5	775.0	1145.5	1520.5	2451.0	3407.0	5857.5	8352.0	13531.0	18850.5	29886.0	41209.0	61854.5	82812.5	118319.5	154259.5	209037.0	264547.0	340225.0	416643.0	509838.0	682270.0	803189.5	935898.0	1072397.5	1216583.5	1361661.0	1508304.0	1651120.5	1785622.0	1913572.5	2025184.5	2126728.0	2202451.0	2266414.0	2295323.0	2305910.5	2282466.0	2245814.5	2178025.0	2097851.5	1997409.5	1891208.0	1770283.0	1645435.0	1511114.5	1377302.0	1243403.5	1112240.0	987952.5	869956.0	766119.0	668810.0	586957.0	511180.0	450954.0	396150.0	352903.5	315651.0	284627.0	256025.5	234502.5	214904.5	197065.0	179796.5	164842.0	150425.5	136253.0	122202.5	108731.5	87249.5	75526.5	64503.0	53573.0	44368.0	35219.5	28468.0	21789.5	17102.0	12453.0	9579.0	6824.0	5145.0	3618.0	2852.0	2112.0	1638.0	1211.5	966.0	742.0	594.0	461.5	362.5	278.0	215.0	157.0
trimmed | H3K27ac_Endo_rep3	78.0	118.0	191.5	300.5	396.5	506.0	632.5	898.5	1174.0	1727.0	2289.0	3433.5	4594.0	7036.5	9596.0	14513.5	19493.5	28452.0	37549.0	52129.5	66831.5	88550.5	110577.0	141120.5	171890.0	207339.0	273449.5	320562.5	371527.0	423322.0	477382.5	530809.5	582496.5	633547.0	682364.0	727484.5	765739.0	800658.0	826136.0	847151.0	855190.5	856564.0	844949.5	828210.5	802267.5	773007.0	736734.0	698047.5	654442.0	610221.5	564024.0	517147.0	469794.0	424358.0	381584.5	341007.0	305993.5	273348.5	245518.5	219025.0	197040.0	177362.5	161800.0	148079.0	136427.5	125869.5	117361.0	109130.5	101568.0	94594.5	88211.5	81689.5	75011.5	68407.5	61747.0	51018.5	44966.5	38984.5	33093.0	27944.0	22821.5	18967.5	15136.0	12330.5	9572.5	7651.5	5713.0	4563.5	3565.0	2863.5	2198.5	1680.5	1247.0	1018.0	834.0	701.0	564.0	486.0	427.5	331.5	236.0
trimmed | H3K27ac_Mesecto_rep1	128.0	228.5	325.5	533.5	752.0	1075.0	1406.0	2034.5	2670.5	4212.0	5748.0	9179.0	12653.0	20002.5	27393.0	42283.0	57205.0	83027.5	108918.5	150664.0	192392.5	252192.0	312081.0	393312.5	474554.5	574309.0	674761.0	791750.0	908663.0	1034454.5	1160404.5	1284855.0	1409283.0	1524862.0	1640332.5	1734066.0	1827640.5	1891789.5	1955632.0	1976472.0	1997059.5	1974909.0	1952528.5	1895102.5	1837519.5	1750730.0	1663686.5	1559044.5	1454514.0	1339355.0	1223773.5	1106215.5	988645.5	879890.5	771094.5	677248.5	583489.0	507628.5	431720.0	371865.5	312193.0	267473.5	222923.0	189652.5	156161.0	132223.0	108488.0	91031.0	73668.5	61127.5	48551.5	40246.5	32055.0	26412.0	20829.0	17149.5	13595.0	11142.0	8697.5	7257.5	5817.5	4776.5	3743.5	3075.5	2434.0	1974.5	1509.0	1264.5	1032.5	919.5	806.0	672.5	548.0	470.5	394.0	300.5	204.0	156.0	103.0	57.5	21.0
trimmed | H3K27ac_Mesecto_rep2	74.0	122.0	174.5	262.5	355.0	512.0	689.5	1020.5	1378.5	2220.0	3056.5	4873.5	6708.5	10628.0	14694.0	22928.5	31350.5	46811.5	62479.0	87670.5	113226.0	150988.5	189034.0	240777.0	292962.0	356141.5	471338.5	551278.5	639748.0	729998.5	824893.5	919408.0	1011878.5	1101646.0	1186415.0	1267049.5	1337328.0	1401273.0	1447226.0	1484819.5	1500682.5	1504982.0	1488266.0	1463439.5	1419871.0	1369466.0	1305507.0	1237166.5	1159289.5	1079599.5	994444.5	908988.0	820449.5	733435.5	651398.0	573153.0	502326.5	435304.5	377743.0	323251.0	277855.0	236871.5	203560.0	173779.0	148469.5	125088.5	106968.5	90117.5	76586.5	63897.0	53819.0	44501.5	37450.0	31087.5	26228.0	19595.0	16277.0	13657.5	11059.0	9233.5	7487.0	6309.5	5182.5	4307.0	3441.5	2812.0	2190.0	1859.0	1561.0	1338.0	1123.0	939.5	750.5	638.0	560.5	471.0	385.5	296.0	216.5	187.0	159.0
trimmed | H3K27ac_Mesecto_rep3	64.0	69.5	84.0	121.5	168.0	203.0	231.0	284.0	339.5	444.0	572.0	805.0	1036.0	1405.5	1822.0	2523.0	3254.5	4488.0	5818.5	7695.0	9596.5	12140.0	14822.0	18270.0	21771.5	25403.5	31693.0	36389.5	41483.5	47001.0	52785.5	58399.5	64073.0	70028.0	76846.5	83886.0	91336.5	98671.0	106645.0	115531.5	126587.0	138329.5	151637.5	165709.5	183194.5	201600.5	224008.0	247182.0	273166.5	299790.0	326853.0	352323.0	370174.5	386123.0	395375.0	401025.5	397439.5	390934.5	378469.0	363700.5	345060.5	326171.5	306614.5	287732.0	267389.0	247017.0	227733.0	208763.5	190715.0	173310.0	157497.5	141638.5	126894.5	112635.0	99832.0	82376.0	72688.5	63924.0	55082.5	47400.5	39977.0	34263.5	28679.5	24138.0	19825.0	16582.0	13545.0	11504.0	9664.0	8257.0	6951.5	5781.0	4704.0	3824.5	3131.0	2708.5	2365.0	1852.0	1287.5	937.0	681.0
trimmed | H3K27me3_Endo_rep1	73.0	139.0	205.5	356.0	507.5	727.5	952.5	1475.0	2002.0	3153.0	4344.5	6849.5	9352.0	14035.0	18927.0	27962.5	37135.5	52400.5	67935.5	91945.0	116144.5	150013.0	184271.5	228803.0	273507.5	323125.5	412718.0	473182.0	536380.5	600508.0	665874.0	729921.0	791972.0	851728.5	907091.5	958635.5	1002501.0	1040628.5	1064432.5	1082489.5	1086144.0	1081525.5	1060864.5	1036081.5	1001801.5	963105.5	919114.5	873671.5	828253.0	784497.5	741483.5	699571.5	662785.0	629489.5	600788.5	573248.0	549850.0	529076.5	510097.0	490773.0	467627.0	444566.5	417655.5	390552.5	358296.5	325952.5	290696.5	255958.5	222894.5	190725.0	162304.5	135158.0	112806.0	91970.0	75932.0	52994.5	42330.5	34440.5	26703.0	21434.5	16210.5	12820.0	9458.5	7427.5	5419.5	4057.5	2721.5	2141.5	1561.0	1172.0	796.0	638.0	473.0	378.5	292.0	200.0	109.0	84.5	59.5	40.0	20.0
