Row	2	3	1.5	IVF	IVF	10	11
Xelaev18008136m.g	1.84	0.59	1.6675	1.46823288756126	0.000677688752559162	-0.36604402389301	0.1464309966983
Xelaev18008138m.g	0.0118182	0.0233333	0.00583333	NA	NA	NA	NA
Xelaev18008140m.g	5.47	3.69333	7.8675	0.560692597607807	0.00386219410920027	0.348865814118489	0.014835896007037
Xelaev18008141m.g	0.00181818	0.106667	0.0116667	NA	NA	NA	NA
Xelaev18008142m.g	14.9627	11.07	14.7575	0.445088165510909	0.0501458108014199	-0.203770582401735	0.23825803578944
Xelaev18008145m.g	5.48364	1.74333	9.6375	1.64221246444186	3.24780830198475e-09	0.609041945196862	0.0533841313503388
Xelaev18008146m.g	0.0863636	0.0166667	0.0108333	NA	NA	NA	NA
Xelaev18008150m.g	0.117273	2.73667	0.3475	-4.86014936686514	5.36726299894581e-21	NA	NA
Xelaev18008151m.g	0.166364	0.0533333	0.27	NA	NA	NA	NA
Xelaev18008153m.g	5.55545	2.14	5.665	1.40740181679242	4.46920387408631e-10	-0.124482975800268	0.40378641248233
Xelaev18008154m.g	29.6591	34.6933	18.43	-0.250082311393436	0.191894829032081	-0.798004579053439	0.00235696882298264
Xelaev18008155m.g	0.0772727	1.96667	0.0958333	-4.61253182432362	3.83765219627838e-39	NA	NA
Xelaev18008156m.g	0.947273	0.143333	0.811667	NA	NA	NA	NA
Xelaev18008158m.g	5.21	9.92	17.17	-0.883617613110255	3.34538576695468e-07	1.25440440682423	4.25007646386219e-05
Xelaev18008159m.g	0.0209091	0.266667	0.0116667	NA	NA	NA	NA
Xelaev18008160m.g	9.47455	23.77	13.5067	-1.29721262943023	1.30773140728198e-12	0.50327272393557	0.00702708342490063
Xelaev18008161m.g	3.59	4.77333	5.25833	-0.412506502972022	0.10216949795503	0.34327612475835	0.0626562630866013
Xelaev18008163m.g	94.8127	234.567	96.3833	-1.26535361287167	1.23723791442549e-21	-0.140243712205262	0.302626619303357
Xelaev18008164m.g	0.231818	13.27	0.384167	-5.82686392883982	1.77627871704835e-80	0.572363773767915	0.151566375532604
Xelaev18008165m.g	0.0881818	0.756667	0.0366667	-3.15798646114988	2.77344405884051e-10	NA	NA
Xelaev18008167m.g	4.30364	10.7267	6.53417	-1.30372158833878	2.07161897455529e-13	0.405182606405864	0.0137581900272344
Xelaev18008169m.g	11.2518	7.62	15.3175	0.591479716050252	0.000442727388991664	0.324927816058489	0.0105234965751258
Xelaev18008170m.g	1.64818	2.07667	2.56417	-0.395719369059115	0.135609784014377	0.39484695534576	0.0502764540821458
Xelaev18008171m.g	1.24909	7.91	1.2425	-2.63386745116402	2.07321778032295e-25	-0.16099854444162	0.573639622879232
Xelaev18008172m.g	8.29364	7.29667	11.06	0.0424501134082709	0.863369461602645	0.222515685060946	0.231275049644607
Xelaev18008173m.g	0.99	1.37333	3.60333	-0.48548756611753	0.0882537992988256	1.66023269925901	0.00102143101660137
Xelaev18008174m.g	16.6536	145.967	22.575	-3.12787880863586	1.28979653989333e-95	0.216693713326097	0.164821303961619
Xelaev18008175m.g	0.109091	3.29667	0.140833	-4.97395989638636	1.15346077419335e-23	NA	NA
Xelaev18008176m.g	0.554545	1.58667	0.88	-1.49667421186789	7.76179092044116e-06	0.583372503204293	0.0307598894061889
Xelaev18008177m.g	0.00636364	0.0233333	0.03	NA	NA	NA	NA
Xelaev18008178m.g	25.1482	18.3033	18.3125	0.532038731574481	0.0137129476924566	-0.644234020116979	0.000310906691939549
Xelaev18008179m.g	0.539091	0.293333	0.113333	NA	NA	NA	NA
Xelaev18008180m.g	0.04	0.0866667	0.11	NA	NA	NA	NA
Xelaev18008181m.g	10.7245	8.68333	7.2625	0.330358454312399	0.667365059176187	-0.724360714839483	0.111308511783085
Xelaev18008182m.g	2.24455	2.54333	3.61083	-0.151074310387926	0.46937332500295	0.532439469158966	0.00650988928735114
Xelaev18008184m.g	6.95727	2.78667	11.5633	1.35663481256935	9.28229170324538e-11	0.61223775686909	2.58697321751701e-06
Xelaev18008185m.g	0.166364	0.24	0.245	NA	NA	NA	NA
Xelaev18008186m.g	24.1318	7.43333	35.9408	1.72584302776046	2.68416737040942e-14	0.388180648475829	0.00576587500204887
Xelaev18008187m.g	14.4227	13.3867	15.995	0.145983231819423	0.424628110815378	0.00291400185530681	0.983487201695551
Xelaev18008188m.g	6.29545	3.18333	8.78667	0.99315225867374	0.000909811563873432	0.25675259328105	0.199345622624122
Xelaev18008189m.g	0.479091	6.91	0.5675	-3.80183404822999	1.66064701633741e-30	NA	NA
Xelaev18008190m.g	0.45	6.12667	0.9625	-3.68052921732429	1.07412503767498e-18	NA	NA
Xelaev18008191m.g	0.594545	6.02667	0.8625	-3.33703076041607	1.32848929759942e-50	0.39002401199955	0.218191741441415
Xelaev18008192m.g	1.51818	0.603333	1.36917	1.19076571955423	0.000232928065121851	-0.437624022578208	0.0297286170589645
Xelaev18008194m.g	3.65273	0.51	4.2975	3.0036437036776	4.8194616911487e-19	0.12435127447677	0.466999488202192
Xelaev18008195m.g	21.1909	5.34333	27.6267	2.04618938790557	0.00118072816819091	0.583109391000989	0.121467986536122
Xelaev18008196m.g	2.72091	0.946667	4.02667	1.24447752617936	6.73237686404426e-05	0.314841300215154	0.131624872279354
Xelaev18008200m.g	0.00636364	0.01	0.0116667	NA	NA	NA	NA
Xelaev18008201m.g	3.65636	12.4967	6.445	-1.99700314090539	1.14545273064075e-11	0.550036888269892	0.0277825621026211
Xelaev18008202m.g	0.04	0.103333	0.04	NA	NA	NA	NA
Xelaev18008203m.g	0.00545455	0	0.0116667	NA	NA	NA	NA
Xelaev18008204m.g	1.86818	3.87333	2.7975	-1.01606507246496	0.0275792446612815	0.266229438800722	0.50039559765106
Xelaev18008206m.g	3.38273	5.03667	4.13333	-0.558656898224948	0.0246066521108752	0.0815464330032094	0.595835489673252
Xelaev18008207m.g	19.6018	10.6667	18.0842	0.898050863155064	8.22280868113388e-07	-0.259511304609022	0.055855736623208
Xelaev18008208m.g	22.7209	5.36333	22.7575	2.08817212178361	1.55318429848748e-35	-0.1790570799571	0.105490163865586
Xelaev18008209m.g	0.306364	0.533333	0.375833	-0.785333325503009	0.0559772006895026	NA	NA
Xelaev18008212m.g	0.12	0	0.0358333	NA	NA	NA	NA
Xelaev18008213m.g	29.0491	0.546667	121.543	5.43902119031672	3.82123736229916e-66	1.89494279843767	1.11300309791383e-14
Xelaev18008214m.g	15.3391	15.92	15.4175	-0.0279458564461437	0.868794267938259	-0.173877815628676	0.160396016056682
Xelaev18008215m.g	7.14727	10.3567	5.99917	-0.522755194182655	0.00308030940871322	-0.352079549978433	0.0150590293723931
Xelaev18008216m.g	0.0490909	0.106667	0.486667	NA	NA	NA	NA
Xelaev18008217m.g	0.03	0.02	0.0508333	NA	NA	NA	NA
Xelaev18008218m.g	0.679091	0.946667	1.75083	-0.531769669783369	0.0520851873452312	1.16309796354367	5.31169675284056e-08
Xelaev18008219m.g	0	0.00333333	0	NA	NA	NA	NA
Xelaev18008220m.g	0.491818	1.13333	0.803333	-1.18702626397284	0.00574183278620421	NA	NA
Xelaev18008221m.g	0.516364	0.44	0.375	0.123209785933644	0.75174125840757	-0.735184129563472	0.000963421393735004
Xelaev18008224m.g	1.88909	0.726667	2.66083	1.1963356607317	0.00166088281245873	0.222823572225191	0.358030533170552
Xelaev18008225m.g	2.27545	0.413333	3.52083	2.48733404249513	3.36525995487939e-11	0.552196492220915	0.0326233463655558
Xelaev18008227m.g	2.26909	4.56667	5.555	-1.028994433916	2.76880342317366e-05	1.12343223024361	1.02157819107939e-06
Xelaev18008229m.g	4.29091	1.52667	4.4825	1.46755036557125	6.43744456210499e-12	-0.188337297580034	0.196451872958866
Xelaev18008230m.g	42.15	12.3533	41.1433	1.80822033764758	1.58736783554873e-30	-0.202177437848659	0.0400352940008159
Xelaev18008233m.g	1.92636	1.04667	1.90583	0.921820467490755	0.0196632422932047	-0.217752555342374	0.32600392713693
Xelaev18008234m.g	0.39	0.61	0.828333	-0.639981100448239	0.0763685710507584	0.878758593899801	0.00408890874042239
Xelaev18008236m.g	0.0118182	0	0.045	NA	NA	NA	NA
Xelaev18008237m.g	2.05364	0.0466667	7.30667	NA	NA	NA	NA
Xelaev18008241m.g	0.0827273	0.03	0.1775	NA	NA	NA	NA
Xelaev18008242m.g	33.25	16.9333	38.0483	1.00653619991177	3.44759894425798e-10	0.0644406775031763	0.611012847111693
Xelaev18008243m.g	18.3591	5.58	20.9333	1.71999468009899	2.11940276520496e-24	-0.01378688064663	0.900116196998997
Xelaev18008246m.g	9.70818	4.70333	7.82917	1.07661166894554	2.4573116048823e-08	-0.493051150863824	0.0143496358847517
Xelaev18008247m.g	0.336364	0.0266667	0.1875	NA	NA	NA	NA
Xelaev18008248m.g	13.7345	24.31	12.3642	-0.792336044276035	2.69499572155433e-07	-0.30841690041086	0.0165793724458925
Xelaev18008250m.g	1.86727	1.24333	3.475	0.572456261359031	0.0320812648335641	0.731193305778331	0.000179002826281638
Xelaev18008252m.g	0.160909	0.196667	0.203333	NA	NA	NA	NA
Xelaev18008253m.g	6.40636	7.93333	9.18167	-0.297298140270306	0.165256943726513	0.307576227801417	0.0639699801867431
Xelaev18008254m.g	0.431818	0.38	0.519167	NA	NA	NA	NA
Xelaev18008255m.g	0.401818	0.23	0.461667	NA	NA	NA	NA
Xelaev18008256m.g	0.48	0.203333	0.699167	1.1330951805199	0.00627385608942331	0.344156896528713	0.117211453144253
Xelaev18008259m.g	0.150909	0.156667	0.124167	NA	NA	NA	NA
Xelaev18008260m.g	0.970909	0.253333	1.46917	1.87870043547362	8.55971152977344e-07	0.166312349892862	0.473351869544386
Xelaev18008261m.g	12.9864	6.91333	74.6292	0.844794030108442	0.000259985547224187	1.95311872331753	0.000216092425170176
Xelaev18008262m.g	6.44455	4.99667	9.58167	0.30654478779124	0.195316127864845	0.336778016878303	0.0512956023469053
Xelaev18008265m.g	6.88182	3	7.3675	1.19457375603525	1.78484385224511e-07	-0.167551069400158	0.249590911519698
Xelaev18008266m.g	1.87273	2.22333	1.73917	-0.229782643822535	0.362720286445495	-0.262346370201637	0.135810571727772
Xelaev18008269m.g	0.346364	0.116667	0.303333	NA	NA	NA	NA
Xelaev18008270m.g	0.00545455	0	0	NA	NA	NA	NA
Xelaev18008273m.g	55.7945	69.42	59.0283	-0.267748858501464	0.0508039061915429	-0.0248185831838679	0.823264363960065
Xelaev18008274m.g	15.1164	0.933333	16.1483	4.00581695803811	1.47400964805543e-38	0.0341142111858946	0.844861808630605
Xelaev18008278m.g	15.4936	14.1933	22.4933	-0.00917913079130987	0.973748369683624	0.354295508272446	0.134009355498988
Xelaev18008279m.g	0.36	1.91333	0.273333	-2.33818809653568	5.11559464771444e-09	NA	NA
Xelaev18008280m.g	0.0190909	0.0733333	0.0391667	NA	NA	NA	NA
Xelaev18008282m.g	0.0572727	0	0.0158333	NA	NA	NA	NA
Xelaev18008283m.g	0.280909	0.406667	0.380833	NA	NA	NA	NA
Xelaev18008284m.g	15.6427	11.4267	18.7942	0.478325062760875	0.00294366726754238	0.0570733510911637	0.631713345713633
Xelaev18008286m.g	5.62909	0.323333	8.48667	4.17234845243103	5.22557875965113e-11	0.0448241674732451	0.895002233694518
Xelaev18008287m.g	0.607273	0.376667	0.231667	NA	NA	NA	NA
Xelaev18008288m.g	0.0527273	0.723333	0.0458333	NA	NA	NA	NA
Xelaev18008289m.g	5.49818	6.55	6.81583	-0.403533182113254	0.100270151325582	-0.400487034222237	0.22057780896016
Xelaev18008290m.g	0.00545455	0	0	NA	NA	NA	NA
Xelaev18008291m.g	0.0754545	0	0.125	NA	NA	NA	NA
Xelaev18008292m.g	0.0309091	0	0	NA	NA	NA	NA
Xelaev18008293m.g	0.683636	1.31333	0.846667	-0.901704213713919	0.00249112798719856	0.10788180983511	0.67199769591154
Xelaev18008294m.g	1.64273	2.45	2.13833	-0.557899483236795	0.0750242115344475	0.166091133738409	0.477905803095303
Xelaev18008296m.g	0	0	0	NA	NA	NA	NA
Xelaev18008297m.g	6.31273	12.73	9.00333	-1.17684942467595	1.72661830827421e-08	0.301991572700294	0.0891889060172714
Xelaev18008299m.g	0.0363636	0.243333	0.0666667	NA	NA	NA	NA
Xelaev18008300m.g	3.44636	13.9867	5.755	-2.07620515132944	7.19282796873727e-14	0.495671329905309	0.0229155501460103
Xelaev18008301m.g	0.212727	7.64667	0.204167	-6.17862248689185	1.03747460738591e-22	NA	NA
Xelaev18008302m.g	20.7509	3.12333	22.7667	2.70585629313062	5.52787902165658e-17	-0.139748001627796	0.439629655200029
Xelaev18008303m.g	9.77	1.48667	10.4925	2.74819112943189	6.43567476272659e-17	-0.170313726022653	0.359168314097484
Xelaev18008304m.g	0.0163636	3.93333	0.0258333	-7.86884073611684	1.67272857140633e-104	NA	NA
Xelaev18008307m.g	0.0172727	10.3233	0.0816667	-9.00545273065208	3.17083317386326e-102	NA	NA
Xelaev18008309m.g	0	0.01	0.0283333	NA	NA	NA	NA
Xelaev18008311m.g	0.0809091	0.05	0.0541667	NA	NA	NA	NA
Xelaev18008312m.g	0.00909091	0.0566667	0.0108333	NA	NA	NA	NA
Xelaev18008314m.g	10.9273	10.57	7.9825	0.0515500872003686	0.880461971229778	-0.64863877488105	0.00287864190936746
Xelaev18008315m.g	0.0227273	1.37	0.09	-5.71683868427658	6.05940425257422e-14	NA	NA
Xelaev18008317m.g	41.7227	22.5867	42.2792	0.917360377420862	1.6299399678901e-06	-0.120210172927417	0.447861837291986
Xelaev18008318m.g	11.6318	5.73333	12.6358	1.04520863610402	3.28527480300616e-12	-0.0745840778880465	0.520972619950564
Xelaev18008320m.g	10.3791	7.13667	9.4375	0.550193221657869	0.0149355096352886	-0.33013861457245	0.0542262981229885
Xelaev18008321m.g	1.87727	6.71667	2.6075	-2.07398709745598	6.51447642995856e-14	0.223513347095603	0.354765645920389
Xelaev18008323m.g	3.44182	2.94667	3.6025	0.235715243468712	0.141397922908842	-0.140687216491335	0.221988417781065
Xelaev18008327m.g	1.24545	0.476667	1.7925	1.40751839900787	0.00675254501744609	0.35923654300669	0.266079644365115
Xelaev18008328m.g	10.1473	5.82667	10.3292	0.856671944744468	8.34923484416772e-05	-0.113455401269171	0.502608138790634
Xelaev18008330m.g	2.95727	1.87667	5.00333	0.641435419305948	0.0273392622974438	0.786293881927525	0.000552636486112364
Xelaev18008331m.g	9.19091	17.9867	21.5325	-1.13686685106024	1.8563686536904e-08	0.869765459562061	7.01012875338641e-07
Xelaev18008332m.g	0.560909	2.40333	0.408333	-1.97753069861078	3.78711851536128e-20	-0.565353981651844	0.0173489173836611
Xelaev18008333m.g	0.0109091	3.18667	0.0175	-7.75686180704293	6.33528742335917e-41	NA	NA
Xelaev18008334m.g	0.0172727	10.6433	0.0191667	-9.16072680984383	1.6185539549834e-149	NA	NA
Xelaev18008335m.g	142.298	736.06	138.763	-2.37322737215808	1.46728708347701e-44	-0.150950318824415	0.398733328524317
Xelaev18008336m.g	60.9164	41.3333	58.4092	0.575403084459622	0.000288273431253449	-0.275191036432229	0.0298177742631599
Xelaev18008337m.g	0.356364	3.18	0.626667	-3.15184670563328	2.79413139173767e-30	0.577334851092262	0.0170266799841228
Xelaev18008338m.g	1.02091	1.13667	0.858333	-0.0415216957225512	0.895284154502661	-0.221083180819457	0.589201403545284
Xelaev18008342m.g	0	0	0	NA	NA	NA	NA
Xelaev18008343m.g	0.266364	0.203333	0.2275	NA	NA	NA	NA
Xelaev18008344m.g	4.74091	3.86333	11.1925	0.220959667484068	0.637915638613632	1.59872738049271	0.0435915295065367
Xelaev18008345m.g	0.756364	0.173333	1.17583	2.17175044563748	6.9805263851288e-10	0.499515222568074	0.021591225403371
Xelaev18008346m.g	2.31182	5.01667	3.345	-1.11353380219653	2.58800234961519e-10	0.338726410008336	0.0377726427361482
Xelaev18008348m.g	0.0127273	0.0133333	0.0408333	NA	NA	NA	NA
Xelaev18008349m.g	1.58455	1.89667	1.26	-0.245655204803669	0.215330002134525	-0.513726690490798	0.00206436906372071
Xelaev18008350m.g	1.20909	1.51667	1.69	-0.474860671754602	0.040973540051891	0.194703640921182	0.285741325820487
Xelaev18008352m.g	16.5718	11.0433	16.2083	0.597072562639328	0.00131002535407816	-0.232753622600604	0.133055935067142
Xelaev18008353m.g	27.8364	17.0267	31.785	0.66745036804132	0.000116045762158657	-0.0295508210024498	0.814227293637345
Xelaev18008354m.g	0.941818	2.97	1.30917	-1.76056629234199	9.42907032839728e-16	0.261408906749957	0.191673302837334
Xelaev18008357m.g	31.5018	18.3767	24.7508	0.81091235422001	6.52821877236725e-08	-0.506951849334789	1.68715717622883e-05
Xelaev18008359m.g	4.04455	5.46333	3.98083	-0.442273447331726	0.0448570576285806	-0.252314248690585	0.134747631747761
Xelaev18008360m.g	25.0127	12.1367	19.2317	1.06554572604405	4.52631155442676e-08	-0.531367541953764	0.000419582419497064
Xelaev18008361m.g	7.08727	3.32	6.7075	1.12508122457182	1.86498095158736e-06	-0.28939779785421	0.067403940571528
Xelaev18008362m.g	2.17818	18.0967	2.40167	-3.03580604611282	6.75754261025774e-44	-0.0458363053697347	0.87072483082709
Xelaev18008363m.g	0.47	0.51	0.554167	-0.187574190009318	0.605941801223933	-0.0757782096726998	0.782105749571511
Xelaev18008365m.g	0.0118182	0	0.00916667	NA	NA	NA	NA
Xelaev18008366m.g	15.3955	0.65	20.485	4.43570782257561	5.55504214714852e-13	0.40651148590386	0.024631665115068
Xelaev18008367m.g	0.995455	7.63	0.9225	-2.8623639161042	8.82859969157637e-11	NA	NA
Xelaev18008368m.g	0.366364	0.556667	0.554167	-0.59456828563053	0.0281194951465837	0.201358527498571	0.448686619640062
Xelaev18008369m.g	1.50727	6.76667	1.31833	-2.1382400434056	2.05324454349232e-20	-0.356564355725851	0.057820172726819
Xelaev18008370m.g	0.0927273	0.446667	0.106667	-2.22212309289977	2.9465161283402e-06	NA	NA
Xelaev18008371m.g	0.0709091	0	0.0658333	NA	NA	NA	NA
Xelaev18008372m.g	9.31091	13.2567	8.31167	-0.479655151745093	0.00216583087043988	-0.32177827262015	0.0173555285528973
Xelaev18008373m.g	3.02182	2.95667	3.67833	0.049246041121898	0.844754701879409	0.128392397628716	0.563486880405927
Xelaev18008374m.g	34.5273	30.29	31.7817	0.231010415108507	0.164501024124139	-0.283204368345568	0.0433635646112553
Xelaev18008375m.g	4.56727	8.48667	5.64083	-0.882510674293622	0.0622611728589331	0.0697844357290089	0.8598663284312
Xelaev18008376m.g	5.59182	7.69333	2.60333	-0.431953688186057	0.0616978739253888	-1.29858024635622	4.29869016378515e-07
Xelaev18008377m.g	0.00272727	0.0466667	0.00166667	NA	NA	NA	NA
Xelaev18008378m.g	2.77364	1.96333	4.17417	0.441431444537812	0.216312384490056	0.362271936242353	0.198367254737197
Xelaev18008379m.g	3.42182	0.356667	5.62083	3.55711465470672	4.0822087646865e-20	0.663643380675333	0.000816637784640602
Xelaev18008380m.g	0.0545455	0.0833333	0.0841667	NA	NA	NA	NA
Xelaev18008384m.g	49.7418	54.0467	46.5	-0.0970574787912596	0.56464956247782	-0.228565879243534	0.0466179004170395
Xelaev18008385m.g	0.0890909	0.393333	0.0908333	-2.11200468382431	5.13222407054753e-12	NA	NA
Xelaev18008388m.g	46.1518	41.24	42.5325	0.191606094772878	0.135497758618343	-0.326224893400022	0.00185944791127595
Xelaev18008390m.g	13.3664	9.10333	11.9367	0.580551812024612	0.000937024703950356	-0.33185171508346	0.0191121691244595
Xelaev18008391m.g	17.6427	11.7667	17.715	0.435165489953441	0.0919953341080359	-0.310404937682251	0.0930099453813432
Xelaev18008392m.g	0.13	0.203333	0.435833	-0.617274032559368	0.0392456534581305	1.57067465387571	5.75917671972576e-09
Xelaev18008394m.g	3.28364	0.22	1.9125	3.674808494637	3.69254710172711e-08	-0.990809692899278	0.00123187102249631
Xelaev18008395m.g	3.94455	2.54333	10.4967	0.41361853050885	0.181723388000176	1.21681887375655	0.000306537089290054
Xelaev18008396m.g	3.78545	6.76	5.12917	-0.832308758850447	0.000144228221759868	0.259707460056473	0.276617868342785
Xelaev18008398m.g	7.94909	6.27	9.35167	0.378302623138947	0.0346892644442849	0.0341391450016705	0.77368831016429
Xelaev18008400m.g	0.0118182	0.01	0.0133333	NA	NA	NA	NA
Xelaev18008401m.g	0.249091	0.366667	0.63	-0.536830372831	0.151025757499458	0.729136534026025	0.0497559285959052
Xelaev18008403m.g	0	0	0	NA	NA	NA	NA
Xelaev18008405m.g	5.42636	12.7767	7.04083	-1.21798241521805	7.8038650652881e-06	0.147797779928746	0.552114690581913
Xelaev18008407m.g	0.358182	0.836667	0.500833	-1.1731621503989	0.00223702498607838	0.351781947567725	0.326715738633182
Xelaev18008408m.g	0.00636364	0.526667	0.0525	-6.00223131387884	4.13513126444081e-20	NA	NA
Xelaev18008409m.g	0.0518182	0.08	0.0925	NA	NA	NA	NA
Xelaev18008410m.g	0.81	6.69667	1.13917	-3.08624969767737	6.65894194729036e-50	0.327343330178061	0.174445635934258
Xelaev18008413m.g	6.14	2.26667	10.685	1.28409511222112	4.24103607954998e-08	0.596197863694277	0.000130972686510579
Xelaev18008414m.g	18.1127	11.1833	21.25	0.713135651100902	1.20309161652903e-06	0.0295997856127675	0.772309851651788
Xelaev18008415m.g	19.6155	19.6933	26.8917	0.0208599963703748	0.916159964042506	0.293391036993555	0.0205600624847526
Xelaev18008416m.g	0.0363636	2.19	0.0633333	-5.85321363846238	7.63668746960146e-73	NA	NA
Xelaev18008417m.g	0.0454545	0.296667	0.085	-2.78347076293895	2.3717907793307e-09	NA	NA
Xelaev18008418m.g	0.758182	1.84	1.08417	-1.273247771853	4.09854014335612e-06	0.334692422502823	0.0964368371979782
Xelaev18008420m.g	55.5782	12.8167	58.3325	2.14098047249662	9.08073859967401e-34	-0.160229837978096	0.156439033157437
Xelaev18008425m.g	2.09364	9.30667	1.4375	-2.71714215571445	6.52058117727799e-09	-0.215579702948587	0.560570400776593
Xelaev18008427m.g	8.37182	31.1567	11.5075	-1.91781725231224	3.58405261195587e-23	0.271940765155791	0.0914233715569576
Xelaev18008428m.g	0.0254545	0.00666667	0.015	NA	NA	NA	NA
Xelaev18008429m.g	0.01	0	0.0233333	NA	NA	NA	NA
Xelaev18008430m.g	0.359091	0.53	0.453333	-0.51696697805972	0.207754076882804	NA	NA
Xelaev18008435m.g	0.905455	0.14	0.991667	NA	NA	NA	NA
Xelaev18008438m.g	1.13364	0.263333	0.644167	2.16777422648361	3.07180531871246e-07	-1.10425872072695	3.64187072648791e-05
Xelaev18008439m.g	21.1218	13.1533	16.225	0.703497137391615	7.13878039632219e-05	-0.614545630497193	6.35783388672046e-06
Xelaev18008440m.g	0.211818	0.12	0.105	NA	NA	NA	NA
Xelaev18008443m.g	0.427273	0.176667	0.379167	NA	NA	NA	NA
Xelaev18008444m.g	0.00454545	0.0733333	0	NA	NA	NA	NA
Xelaev18008445m.g	7.43727	2.75333	8.67083	1.45800562756043	2.86787125531017e-08	0.12622602088623	0.478008979071089
Xelaev18008446m.g	0.206364	0.853333	0.5375	-2.73343238157791	2.4721745315208e-06	NA	NA
Xelaev18008447m.g	5.62818	2.1	6.7275	1.4411605948686	5.69541579715286e-10	0.0229210966599576	0.877959451743625
Xelaev18008449m.g	7.57545	4.72	9.48	0.711562623775384	0.000970071559006719	0.194328130355588	0.255944117637839
Xelaev18008450m.g	34.83	24.1533	18.1892	0.556641977991935	0.00278350815644298	-1.00145805987497	3.70382336970085e-08
Xelaev18008451m.g	2.04818	2.06667	2.845	-0.0725060037495193	0.74844471571034	0.191191251644315	0.308018834880862
Xelaev18008452m.g	24.8918	16.3367	31.7758	0.598098655634767	0.000376985638860065	0.0250147235313759	0.872421697382246
Xelaev18008453m.g	0.757273	3.15	0.6525	-2.03907028075131	1.92846361092047e-18	-0.371071856074315	0.0605341085994544
Xelaev18008454m.g	0.475455	0	0.191667	NA	NA	NA	NA
Xelaev18008455m.g	6.54455	19.08	5.86083	-1.52441301802148	1.17158318102004e-14	-0.458465934600145	0.0125203196120403
Xelaev18008456m.g	3.42818	2.55667	4.53167	0.315786096867994	0.118654456434119	0.172219656446096	0.304202362906205
Xelaev18008457m.g	13.7464	28.5767	11.0983	-1.05104405978058	6.56252237108359e-09	-0.435070551528281	0.051513018910348
Xelaev18008463m.g	10.3345	30.0767	15.9242	-1.54118796416103	1.13439064682745e-09	0.553021199572397	0.0649361589491487
Xelaev18008464m.g	57.1082	293.347	48.9867	-2.37926255763614	7.42347498593344e-55	-0.315654937704571	0.0899536754587745
Xelaev18008465m.g	0.383636	0.266667	0.421667	0.528780582044068	0.10595748374219	-0.161555360266666	0.466604860741139
Xelaev18008466m.g	7.26909	11.2567	14.0125	-0.69031504770824	0.00462238137465423	0.728554311096272	0.000127894302102591
Xelaev18008467m.g	0.00727273	0.0233333	0.00416667	NA	NA	NA	NA
Xelaev18008468m.g	0.0163636	0.01	0.0416667	NA	NA	NA	NA
Xelaev18008469m.g	26.3718	44.9567	28.81	-0.736075208292596	1.9201580473403e-05	-0.0730769385558245	0.593276491028449
Xelaev18008470m.g	2.03091	1.51333	2.48917	0.578389244089913	0.126959804776993	0.0194354962616741	0.918713975096465
Xelaev18008471m.g	0.14	0.0933333	0.156667	NA	NA	NA	NA
Xelaev18008472m.g	7.16182	5.38667	6.6875	0.440220161184196	0.029075357333064	-0.285800859935482	0.053363039167802
Xelaev18008474m.g	1.37545	2.38	1.27417	-0.779730449098375	0.00304575626408727	-0.277817314954283	0.281552347316605
Xelaev18008475m.g	0.162727	0.356667	0.206667	NA	NA	NA	NA
Xelaev18008476m.g	0.100909	0.08	0.1275	NA	NA	NA	NA
Xelaev18008477m.g	1.58	2.90333	1.65	-0.85515976904391	0.00179312231297334	-0.0768663098272411	0.715666831272124
Xelaev18008481m.g	0.277273	0.656667	0.2975	-1.24115463003768	0.0183409791809736	NA	NA
Xelaev18008482m.g	0.0436364	0	0.0158333	NA	NA	NA	NA
Xelaev18008483m.g	0.00636364	0	0.0425	NA	NA	NA	NA
Xelaev18008484m.g	0	0.0366667	0.0125	NA	NA	NA	NA
Xelaev18008485m.g	11.7273	3.37333	14.2658	1.78835821935566	5.27723534719936e-15	0.0889400205420127	0.539946630305592
Xelaev18008486m.g	8.50273	4.51	9.50917	0.833622059086989	0.0174457666990326	-0.0412994327951929	0.873385088235476
Xelaev18008487m.g	1.27	0.846667	1.515	0.628201378099647	0.0502209618688431	0.0838602918297855	0.701540139589264
Xelaev18008488m.g	30.3709	3.49	29.2892	3.12610588535596	5.44225545755891e-35	-0.283810421400457	0.0288662300689021
Xelaev18008489m.g	24.0545	112.637	30.3175	-2.20191126759643	1.57482408278769e-42	0.102909893845715	0.571321495091295
Xelaev18008490m.g	0.0154545	0.493333	0.06	-5.31602487906201	3.16881981936544e-13	NA	NA
Xelaev18008491m.g	0.480909	0.173333	0.6675	NA	NA	NA	NA
Xelaev18008492m.g	3.23636	0.296667	2.92583	3.41329007068605	6.84178683653511e-30	-0.328291312526163	0.0741589736435531
Xelaev18008493m.g	0.0345455	0.17	0.0383333	NA	NA	NA	NA
Xelaev18008494m.g	4.80455	0.553333	2.93667	NA	NA	NA	NA
Xelaev18008496m.g	0.357273	1.67333	0.548333	-2.32787837757457	3.16310946848744e-26	0.419376986319937	0.0383866445747777
Xelaev18008498m.g	0.08	0	0.1	NA	NA	NA	NA
Xelaev18008500m.g	0	0	0.00583333	NA	NA	NA	NA
Xelaev18008501m.g	5.15727	2.86333	5.45	0.874664244076739	2.40785432379142e-05	-0.118390031878974	0.355942049490693
Xelaev18008503m.g	0.0127273	0	0.0116667	NA	NA	NA	NA
Xelaev18008507m.g	0.106364	0.07	0.0941667	NA	NA	NA	NA
